Name	Calb_LAG	Calb_LL	Calb_DS	Calb_PS	Calb_PLAT	Calb_HS5	Calb_HS15	Calb_HS30	Calb_HS45	Calb_HS60	Calb_Salt.5	Calb_Salt.15	Calb_Salt.30	Calb_Salt.60	Calb_Ox5	Calb_Ox15	Calb_Ox30	Calb_Ox60	Calb_0.2MKCl.10	Calb_0.2MKCl.20	Calb_0.2MKCl.40	Calb_0.2MKCl.80	Calb_0.4MKCl.10	Calb_0.4MKCl.20	Calb_0.4MKCl.40	Calb_0.4MKCl.80	Calb_0.8MKCl.10	Calb_0.8MKCl.20	Calb_0.8MKCl.40	Calb_0.8MKCl.80
orf19.1093	0.175896	0.28439	0.482737	-0.254872	0.226517	0.125015	0.211995	0.212344	0.142335	0.214124	-0.35214	-0.134065	0.0492799	-0.0718533	-0.123277	-0.998132	-1.22602	-0.216289	-0.379792	0.0434106	-0.0363214	-0.0470346	-0.270184	-0.305985	-0.0944509	-0.0956046	-0.245409	0.33294	-0.43209	0.0559096
orf19.1095	-0.679425	-0.516006	-0.686743	-0.545105	-0.608102	-0.118224	-0.21039	-0.197912	-0.182864	-0.172146	0.060867	-0.260018	-0.436393	-0.323304	-0.0166481	-0.0291986	-0.558452	-0.973946	0.137341	-0.0914478	0.0250604	-0.00351363	-0.00641722	-0.19287	-0.068176	-0.06595	0.0297147	-0.0386946	-0.379921	-0.0832187
orf19.1096	0.488395	-0.200115	0.0188616	-0.0795642	-0.121069	-0.275293	-0.765143	-0.428238	-0.509362	-0.379135	-0.757151	-0.503001	-0.0723827	0.0352454	-0.0170477	-0.205206	-0.399002	-0.506235	-0.578226	-0.301548	-0.105062	-0.155947	-0.77054	-0.445481	-0.192106	0.106604	-0.220196	-1.10993	-0.193435	0.493401
orf19.1097	5.59915	6.5556	5.71474	5.36209	6.0608	-0.489047	-0.325013	0.809357	0.859713	-0.185975	1.84429	1.56931	1.14678	-0.785894	1.54074	1.64519	2.71738	2.39456	1.01918	1.52443	0.944261	0.55372	-0.52246	0.841422	0.312368	-1.42045	-0.0171584	-0.620729	0.0110591	-0.658301
orf19.11	0.0120036	3.7784	4.74794	5.50933	4.90273	0	0	0	0	0.155615	2.22051	2.05963	-2.59216	-2.67793	1.81402	1.47514	1.10996	0.225173	0	0	0	0	0.255802	0.864007	-0.904182	-0.715648	-0.233569	1.8427	1.61715	0.481967
orf19.1105	-0.316946	-0.626941	-1.40522	-1.17615	-1.13179	-0.852503	-1.12453	-0.972845	-1.36413	-1.44135	-0.111446	0.0630145	0.113296	-0.181816	0.103804	0.0731967	-0.0872556	-0.195288	-0.204118	0.0229119	-0.179964	-0.471264	-0.954449	-0.494526	-1.1324	-0.443898	-0.410221	-1.11158	-0.738555	-0.619737
orf19.1105.2	1.22087	1.55914	0.886223	0.707519	2.43728	0.205517	0.878994	1.39293	1.56926	1.64445	0.251633	0.236047	0.545467	0.602354	0.223097	-0.28051	-0.0541738	1.28159	-0.0745588	0.0611926	0.406731	0.299297	0.15469	-0.311822	-0.210223	0.10416	-0.264608	0.234613	0.485056	0.641465
orf19.1107	-0.131613	0.961031	2.01734	2.14979	1.28297	-0.4654	0.0820808	-0.0464053	-0.166471	-0.394971	0.68508	0.377781	-0.434147	-1.01439	0.671575	0.170184	-0.413555	1.1753	0.681238	0.294091	-0.00410153	-0.298333	1.65782	1.12549	0.845172	-0.129724	0.537041	2.14698	1.25504	0.065537
orf19.1108	-1.07325	-0.635546	-1.58315	-0.771414	-1.0057	-0.137751	0.491307	0.441576	0.056724	0.0122418	-0.0608788	-0.600745	-0.829947	-0.179776	-0.132976	0.346879	1.34854	0.367299	-0.227787	-0.420808	-0.0461594	-0.214377	-0.277322	-0.420726	-0.112402	-0.199841	0.129031	0.389702	-0.561683	-0.267218
orf19.1109	-0.368055	-1.04644	-1.06339	-1.50723	-1.66725	-0.24397	-0.0733996	-0.127348	-0.393151	-0.0810097	-0.942254	-0.974318	-0.388075	0.170079	-0.462753	-0.488611	-0.887791	-0.17132	-0.259174	-0.0564299	0.215454	0.292912	-0.789937	-0.190241	0.274603	0.481195	-0.519281	-1.04553	-0.695558	-0.0753437
orf19.111	1.27505	1.40397	2.73367	1.99439	2.52836	-3.00199	-2.68849	-1.73939	-0.469643	0.325984	1.79851	-1.09104	4.03168	-0.656151	1.585	-1.89125	-2.02028	-0.196202	-1.4553	-0.23933	1.36798	0.633139	1.40394	0.461899	3.98429	1.27414	0.0355502	3.1397	1.29032	1.60209
orf19.1110	-0.347365	0.10867	-0.430024	0.0826619	0.210098	-0.485476	-0.290579	-0.375817	-0.504466	-0.477537	0.331784	0.298839	-0.47376	-0.504756	0.122155	-0.0450658	-0.00361215	-0.324759	0.137796	-0.26356	-0.288689	-0.184735	0.696296	0.459246	0.128134	-0.0713113	0.308035	0.726527	0.2673	-0.250494
orf19.1111	-0.421894	-0.0699802	0.159301	0.184646	-0.450009	0.0698517	-0.0458941	-0.201988	-0.276146	-0.361124	-0.103959	0.0262962	-0.410128	-0.27207	-0.0542718	-0.140605	-0.00809416	-0.186304	-0.221894	-0.5106	-0.325584	-0.149668	-0.351905	-0.267478	-0.188801	-0.344051	-0.187692	-0.116673	-0.0894797	-0.175421
orf19.1112	-1.23878	-0.283192	-0.555214	0.077763	-0.365654	0.588418	0.453559	0.257007	0.102705	0.06231	-0.207154	-0.0552106	-0.164226	-0.236905	-0.097116	-0.19099	-0.340085	-0.475636	-0.0183852	-0.200614	-0.14194	-0.123322	-0.0133429	0.11344	-0.0567318	-0.135942	-0.0390509	0.00847561	0.328823	0.022127
orf19.1113	-1.37214	-1.11428	-0.6134	-0.868821	-0.387273	-1.57076	-1.21987	0.851464	0.142693	0.856947	-0.211112	0.0915104	1.2946	-0.450548	0.0127487	-0.349297	-1.80834	-1.24583	-0.0323942	1.42137	-0.483395	0.163082	0.436586	1.55492	-0.223622	0.494766	0.155131	0.20624	1.58908	-0.674722
orf19.1114	-0.677217	0.53175	0.315013	0.772507	2.92816	-0.0986857	-0.128306	0.0793956	0.143065	-0.156859	-0.0519128	-0.0310182	-0.323957	-0.18222	0.0988367	0.00620755	-1.06324	-0.554781	0.012416	-0.274253	-0.37989	-0.000397125	-0.176415	-0.16191	-0.582276	-0.0716547	-0.335272	-0.333789	-0.348071	-0.507406
orf19.1115	0.398233	-1.16496	-2.9038	-4.96076	-3.79769	-0.241387	-0.533672	-0.689774	-0.577654	-0.0766368	-0.934799	-1.83916	0.155827	0.59569	-0.378862	-0.733133	-2.78657	-2.81575	-0.615805	-0.00562158	0.196117	0.0809741	-0.506151	-1.72916	0.293493	-0.119716	0.122008	-0.288308	-0.894011	0.0210851
orf19.1117	0.408324	0.602254	0.261527	0.834584	1.03871	-0.0285542	-0.676607	-1.19745	-0.977248	-0.649134	0.370225	0.526474	0.192511	-0.218823	0.428345	1.03193	0.346947	-0.623943	-0.39634	-0.10807	-0.181333	0.16204	-1.00897	-0.522712	-0.992756	-0.798792	-0.0534087	-0.591474	-0.874525	-0.91573
orf19.1119	-0.107124	-0.330817	-1.06901	-0.978087	-0.514391	0.60981	0.799278	0.533549	0.480151	0.428925	-0.158364	0.203092	0.0988505	0.26907	-0.230329	0.0249352	0.207684	0.370116	-0.0124661	-0.200104	-0.0947992	0.0651126	0.351296	0.062126	0.101569	0.165668	0.087585	0.334869	0.444859	0.181744
orf19.1120	1.32971	0.520015	1.12149	0.249549	0.738866	-0.972964	-0.560741	-0.167871	-0.565177	-0.387083	5.29272	4.82437	2.69866	2.39729	-0.17967	-0.637461	-1.23599	0.806676	3.9247	1.84127	1.46454	0.986029	5.18958	3.13908	2.34346	1.60394	3.10305	5.9986	3.78675	3.56217
orf19.1121	-0.151217	-0.0582361	-0.617214	1.15398	0.0514653	-0.236652	-0.642519	-0.38768	-0.395146	-0.656444	0.919055	0.743257	-0.223942	-0.435251	0.440228	0.560078	0.469218	-1.06549	0.515329	0.185841	0.162005	-0.306217	0.782461	0.572408	0.0268272	-0.170358	-0.0338319	0.826839	0.511691	-0.400424
orf19.1122	0.999628	1.01314	0.496428	1.02981	1.53895	0.265252	0.213007	-0.0188081	-0.0608144	-0.200562	0.479365	0.18146	-0.0388137	-0.153991	0.450158	0.521191	0.347234	-0.162974	-0.740337	-1.15882	-0.0280033	0.397539	-0.232059	0.264266	-0.195838	-0.315424	1.51099	0.517115	-0.193284	-0.913243
orf19.1124	0.171949	0.46069	1.37945	2.44595	3.97154	0.385105	0.291817	0.613385	0.532588	0.576358	0.630061	1.2882	0.0501949	-0.0343018	0.0944131	0.0704221	-0.287941	-0.924458	1.53323	0.886091	0.379744	0.151303	1.77044	2.21052	0.0687181	-0.303643	0.865276	1.61795	1.62837	-0.287769
orf19.1124.2	0.46097	-1.54207	-1.57279	-2.39607	-1.70487	-0.273127	-1.74055	-0.901228	-0.564603	-0.0780713	-0.544041	-0.851287	-0.418202	0.887878	-0.470939	-0.851028	-2.20577	-1.67918	-0.123178	-0.380763	0.185549	-0.00257147	-0.33916	-0.681094	0.419406	0.505938	0.0590216	-0.253669	-1.21191	0.271808
orf19.113	0.538578	2.22025	3.40732	3.26083	3.97161	-0.327765	-0.0453199	0.0751966	-0.06598	1.00976	1.49195	1.61944	1.67185	1.42113	4.734	7.86795	8.7033	8.5087	1.00515	0.223212	1.50341	0.211954	-0.0458682	0.511778	0.795706	-0.151644	-0.599969	2.14191	2.59059	1.31268
orf19.1133	0.415427	-0.0720767	-0.218862	-0.258372	-0.403555	0.608968	0.589622	0.387763	0.430933	0.462436	-0.478099	-0.497277	0.257639	0.143911	-0.0937935	-0.712269	-1.2766	-0.824192	-0.686568	-0.0586856	0.156303	0.0218477	-0.35918	-0.896874	0.113531	0.196348	-0.211642	-0.609029	-0.334169	0.224123
orf19.1135	-0.702129	0.416992	0.535587	0.999168	0.589587	0.328275	1.00202	0.499425	0.608638	0.159791	0.30178	-0.163399	-0.588857	-1.10025	0.240548	0.0351686	0.40668	1.26503	0.145644	0.0588548	-0.243167	0.141252	0.309606	-0.105806	-0.587376	-0.174684	0.0686504	0.726116	0.44048	-0.188946
orf19.1136	-0.237485	0.0544536	-0.588546	0.498427	-0.536948	0.0237942	0.473723	0.176462	-0.0544015	0.0328679	-0.021704	-0.489788	-1.0376	-1.1879	0.152225	0.184223	-0.0523941	-0.667564	-0.202249	-0.217601	-0.120412	-0.175815	0.758374	-0.242193	-0.365445	0.249179	-0.0723281	0.0477282	-0.409062	-0.75799
orf19.1137	-0.317323	-0.839159	-1.3749	-1.86985	-3.25434	-0.244279	-0.432193	-1.0267	-0.772763	-0.823992	0.080629	-0.725851	-0.347861	0.0467021	-0.0541686	-0.300595	0.595254	0.454743	-0.669026	-0.0158054	-0.0138161	0.0610741	-0.717992	-1.0844	-0.329463	-0.326059	-0.174447	-0.0827991	-0.408338	-0.404596
orf19.1139	0.884183	-0.19872	-0.125907	-0.705752	0.021924	0.377488	0.0948367	0.173808	0.0806459	0.165604	-0.450281	0.13726	0.527596	0.471527	-0.387788	0.347372	-0.309176	-0.254735	-0.141313	0.00166898	0.195171	0.102087	0.0441448	-0.132157	0.0339227	0.115724	-0.365051	-0.121933	0.0360628	0.201999
orf19.114	0.688646	-0.328399	-0.40491	-0.308333	0.336393	-0.721623	-0.446657	-0.451908	-0.639847	-0.230178	-0.415319	-0.286196	0.219008	0.0548612	-0.0528791	-0.122957	0.227277	0.0815916	-0.545653	0.0272771	-0.0704975	-0.0523951	-0.303622	0.0657054	0.276897	0.354252	-0.357161	-0.127999	-0.242189	-0.120952
orf19.1140	-0.68863	0.166138	-0.266259	0.180545	0.359491	0.173022	0.480747	0.182407	0.153175	-0.0340018	0.0242849	0.139299	-0.147639	-0.283316	0.0064443	-0.220881	-0.46607	-0.38726	0.525799	0.138249	-0.0179288	-0.269056	0.343948	0.639692	-0.0523328	-0.0600229	-0.121303	0.0682335	0.254675	-0.0692658
orf19.1142	1.09222	-0.0445727	0.44723	0.213072	-0.139294	-0.556961	0.097293	0.0771895	-0.0041056	-0.196275	0.566738	-0.187308	-0.385755	-0.299055	0.401882	-0.344343	-0.550516	-0.504151	-0.261395	-0.29757	0.452593	0.112717	0.700539	-0.109701	0.569216	0.0522934	0.16896	0.652626	-0.00748132	0.138393
orf19.1143	0.640878	-0.553859	-0.747746	-1.42629	-1.68707	0.232237	0.460153	0.286687	0.215749	0.23708	-0.1797	-0.0169756	0.132461	-0.14055	-0.2338	-0.0253704	0.319796	0.416651	-0.123124	0.261827	-0.172941	-0.068308	-0.120325	-0.216641	0.0107281	-0.181521	-0.0264842	-0.238668	0.43441	-0.0563618
orf19.1144	-0.624607	0.225148	0.22128	-0.0899481	-0.0180381	0.331721	0.0535274	0.16583	0.00770737	-0.174013	-0.143548	-0.91702	0.546818	-0.132139	0.20662	-0.0167712	-0.464838	-0.713085	-1.11501	-0.749013	-0.421792	-0.380034	-1.22462	-1.53101	-0.395668	0.114015	-0.307319	-1.03623	-1.27318	-0.397926
orf19.1148	1.05524	0.546831	1.39917	0.650247	1.33132	0.158512	0.152794	-0.0160677	0.290666	-0.320399	0.229117	0.0360971	0.121302	-0.148743	0.310442	0.313616	0.443379	0.702165	-0.731318	-0.731318	-0.21448	-0.420023	0.19457	0	0	0	0.902609	0.615113	0.367592	-0.12961
orf19.1149	-0.661638	3.35971	4.19865	4.04989	4.41475	0.496028	1.12287	0.932994	1.21758	1.45326	1.52243	2.68903	2.65493	1.07486	2.77253	5.25522	6.52888	5.54966	1.89616	2.28325	0.908762	0.331576	1.696	3.11168	1.71602	0.667461	0.152068	1.33223	3.19307	1.78329
orf19.115	0.822886	0.204999	0.13438	0.207764	0.577076	-0.43497	-0.58149	-0.257597	-0.245651	0.0111629	0.0144595	-0.0047967	0.25487	-0.0800085	0.013052	0.196136	0.571944	0.0447838	0.00810421	-0.129728	0.0540468	-0.243415	-0.628634	-1.25198	-1.15184	-0.124738	-0.292684	-0.376672	-0.685272	-0.367482
orf19.1150	-0.248125	0.0503355	1.21877	1.41027	1.07202	-0.182569	0.487024	0.370743	-0.0459764	0.259081	0.337805	0.316089	-0.66833	-0.115312	0.0449922	0.118954	0.137802	-0.658471	0.986362	-0.340598	0.373693	0.0488995	1.32134	0.499236	0.858744	0.344198	0.0909763	1.47958	-0.301418	0.150551
orf19.1150.1	0.692499	-0.178477	-1.2965	-0.16297	0.127521	-0.905091	-0.369155	-0.788336	-1.30288	-0.572915	0.486564	0.207808	0.587306	1.26827	0.786337	1.00911	1.35898	0.239182	-0.204239	0.263801	0.611167	-0.124798	-0.922742	-0.490852	-0.0625054	-0.182516	-0.0990806	0.399443	-0.431931	0.131657
orf19.1152	-1.20109	3.34551	3.12985	4.43039	4.72718	1.65692	2.60123	1.25845	1.14814	0.222436	1.07407	2.34948	0.991931	-1.01077	0.995596	1.02616	1.89087	1.09648	1.82082	1.73247	-0.970315	-0.144943	1.43787	1.9674	-1.87338	-1.70714	0.217442	1.09509	2.22889	-1.0239
orf19.1153	-1.85103	3.3027	3.62205	3.62591	3.62418	1.22692	2.16625	1.33128	1.48769	1.04813	0.844112	1.89477	1.32119	-1.00148	0.60122	0.941912	0.93846	0.749325	1.68694	1.69273	0.029814	-0.14395	1.4858	2.25716	0.167111	-0.922084	0.293807	1.0514	2.1723	-0.064338
orf19.1154	-0.96894	-0.198273	-1.17817	-1.28145	-0.457443	-0.228302	-0.0316007	-0.0411327	0.0664267	-0.112037	-0.170156	-0.0744116	-0.0611234	-0.235466	-0.174058	-0.157114	-0.306642	-0.243802	0.088403	0.0495043	-0.251064	-0.0924564	0.220573	0.216938	0.101178	-0.0413228	0.195559	0.107771	0.0397444	0.190203
orf19.1155	-1.29176	-0.437409	-0.170467	-0.544598	-0.601932	0.0875898	-0.0393979	-0.181525	-0.314689	-0.329617	0.232898	0.128264	-0.12651	0.099119	-0.170794	-0.933847	-1.12137	-1.08263	0.269369	-0.0649625	0.115263	-0.067197	0.257052	-0.102682	-0.0125447	-0.323088	0.109783	0.602745	-0.0861866	-0.120723
orf19.1156	0.469656	0.0853868	0.116167	0.362307	1.29914	-0.0862952	0.227194	0.681511	0.419174	2.20018	0.142301	-0.10892	0.267828	-1.00969	0.631983	0.0412235	0.104503	0.404061	0.590061	0.354183	0.203909	-0.111425	-0.406161	0.0884311	-0.667733	-0.909234	0.14746	-0.591698	-0.439212	-0.786619
orf19.1158	-2.76228	-0.220976	0.783538	0.964499	0.75153	0.534334	0.673628	0.69047	0.275859	0.41659	0.165784	0.0342129	-0.432713	-0.502092	-0.319498	-1.44427	-0.724691	-0.225803	0.170258	-0.284857	-0.288474	0.22998	0.40618	0.124064	-0.291618	-0.383383	-0.240719	0.828494	0.431249	-0.420337
orf19.1159	-3.13124	0.243708	1.94861	1.92904	2.57289	-0.809762	0.0435148	1.20333	-0.257328	-0.0733549	0.671678	1.61754	1.29325	-0.831284	0.518679	0.238595	-0.67396	0.118236	1.58598	2.18867	-0.369731	0.757534	1.707	3.112	-0.112239	0.617382	0.140748	1.27146	2.76855	-0.673802
orf19.1160	-0.430497	0.117875	-0.0980572	0.247536	-0.240158	-0.219921	-0.0172304	-0.119718	0.0384109	-0.263941	-0.0310731	0.0581829	0.150062	-0.0709756	-0.2123	-0.942307	-0.266832	-0.203185	-0.080413	0.0512142	-0.237611	-0.149304	-0.0414743	0.152502	0.00539557	-0.0962989	-0.350804	-0.643254	0.0256732	0.0186675
orf19.1161	-0.846353	0.281886	0.619156	0.181274	-0.296355	0.206927	0.500468	0.384907	0.252097	0.0788534	0.0813888	0.413265	-0.159059	-0.527165	0.218718	0.0614386	-0.117334	0.134849	0.396192	0.266083	-0.100034	-0.155267	0.237261	0.813575	-0.172358	-0.493761	0.031881	0.0279466	0.581315	-0.313256
orf19.1162	-0.108807	0.962615	0.920394	1.00293	1.46837	0.364615	0.690903	0.944569	1.09273	0.892874	0.648622	0.405937	0.123838	-0.880911	2.08007	3.80411	4.69002	2.09295	0.258844	0.0635821	-0.55592	-0.414885	-0.163014	0.217802	-0.716877	-0.990321	0.167552	0.0672142	0.0730816	-0.435319
orf19.1162.1	1.05176	-0.298563	0.0684851	-0.16549	0.306385	-0.381035	-0.541418	-0.284414	-0.23675	-0.284396	-0.340908	0.297149	0.406173	0.334894	0.669079	1.73929	3.23386	1.42788	-0.0827038	-0.0824003	0.167113	0.204829	-0.130533	-0.1432	0.0262723	0.285688	-0.224455	-0.230077	0.43911	0.53363
orf19.1163	0.93213	-0.531147	-0.150783	-0.349946	-0.0535903	-0.625516	-0.684905	-0.488815	-0.244731	-0.0121667	0.119451	0.0193877	0.265304	0.339947	0.358009	1.78838	1.7512	0.152197	0.0300384	0.113189	0.210933	0.103955	-0.0609379	0.162121	0.3887	0.375717	0.0469294	-0.202991	-0.0654398	0.170017
orf19.1164	0.755678	-1.38004	-2.04148	-3.25346	-2.1563	-0.268552	-2.13594	-1.65446	-1.14653	-0.700178	-0.305522	-1.01861	-0.613563	0.725563	-0.191924	-0.41167	-1.8028	-2.06879	-0.23552	-0.368837	0.122766	0.0786448	-0.397595	-0.976398	0.113194	0.25832	0.0961497	-0.355115	-1.66384	-0.203517
orf19.1166	-1.94288	0.886555	1.00279	1.11725	0.708757	0.0756734	0.0409022	0.0666049	0.255498	0.147619	0.437133	0.0810376	-0.0553047	-0.283943	0.0863038	-0.117925	0.0195626	0.384763	0.303766	0.0605576	0.157616	0.148009	0.259228	0.493817	0.320426	-0.0305693	0.361817	0.557232	0.457119	0.234388
orf19.1167	0.00271677	-0.318785	-0.397072	-0.392973	0.214094	-0.146549	0.635298	0.828767	1.12155	0.828845	0.374158	-0.0691412	-0.664191	0.638319	0.972523	2.8245	3.84175	2.96127	0.000141167	-0.037005	0.0911658	0.21263	0.221542	0.685791	0.844935	0.820089	0.125938	0.275769	-0.368901	0.706894
orf19.1168	0.7926	-1.31924	-2.33136	-3.38501	-0.946477	0.612395	0.551945	0.277366	0.163744	0.136649	1.34226	-0.538345	-1.37975	1.13429	0.753771	0.0761448	-0.658041	0.00978158	-0.334627	-0.503612	0.0767859	-0.0399098	-0.265968	-0.59255	-0.0373468	0.0419525	1.03031	1.26045	-1.4475	0.126814
orf19.1169	1.33269	0.507953	1.20077	1.26822	1.42391	-2.10968	-0.571936	-0.635306	-0.729791	-0.565222	1.31104	0.465104	-0.299086	-0.0977645	0.830712	0.347689	0.730808	1.06774	0.456655	0.0296472	0.340511	-0.227439	1.31865	0.794032	0.654511	0.284826	1.02236	1.9831	0.611363	0.220474
orf19.117	1.04093	-0.0871137	0.424279	0.661535	0.250171	0.0237895	0.277534	0.0831259	-0.0933041	-0.362182	0.0749326	0.127103	-0.369897	-1.05596	0.179863	0.517733	0.234909	0.0127052	0.225529	-0.478986	-0.232501	-0.319165	0.858314	0.379231	-0.09242	-0.118966	-0.0372268	0.857819	0.636272	-0.223934
orf19.1170	-0.747431	-0.393752	-0.814324	-1.09868	-1.03605	0.234112	0.234928	0.384845	0.210996	-0.197534	0.317931	0.727538	0.457097	0.447013	0.00927265	-0.191775	-0.21226	0.0501934	0.77195	0.489275	0.284861	0.226706	0.509697	0.37903	0.0675872	-0.0110964	0.173112	0.791111	0.356622	0.330335
orf19.1171	-0.098829	3.1367	1.28905	-0.0730841	-0.0654671	0.0786624	0	0.3934	0	1.14261	-0.250094	0.255853	-0.234423	1.07003	-0.282769	-1.57642	-1.28145	0.913213	0.968885	0.607237	0.784969	-0.03259	0	0.0497347	0.215203	0.228443	-0.93396	-0.0596236	1.00282	0.392551
orf19.1177	-0.27925	0.157607	-0.0912452	0.0225409	0.206742	-0.069057	0.15107	0.137965	0.220847	0.0679072	0.212433	0.171748	0.379212	0.145919	0.159833	-0.145635	-0.0637898	-0.162438	6.0054e-05	0.245733	-0.0292169	-0.0581667	-0.0535356	-0.179469	0.170901	-0.0902085	0.142959	0.00400496	-0.05945	0.0841318
orf19.1178	-0.756518	-0.470294	-0.227082	-0.523673	-2.17526	0.0313322	0.40052	-0.322344	0.0807531	0.00841761	-0.175092	-0.100799	0.0967295	-0.410815	0.437159	0.911801	1.44831	0.692673	-0.0757507	0.45535	-0.516739	0.200708	-0.598527	-0.301762	-0.620453	-0.870947	-0.0853846	-0.352384	0.288064	-0.193719
orf19.1179	-0.50942	-0.258657	-0.294618	-0.403537	0.335968	0.0515653	0.075051	-0.0213166	-0.140732	-0.064453	0.166636	0.17743	-0.205279	-0.223188	0.0179598	-0.0730499	-0.377033	-0.757601	-0.0637605	-0.0420679	-0.210256	-0.225326	-0.148184	0.0982939	-0.0541893	-0.0763287	-0.0120328	0.143425	-0.128872	0.230332
orf19.118	1.21246	-0.298342	-0.992628	-2.49085	-0.0651198	-2.45715	-2.7801	-1.37326	-0.347158	-0.360073	-0.346999	-1.27366	-0.196366	-0.896422	0.153191	0.00397348	-1.27406	-1.31787	-1.26479	-0.944554	0.343089	0.0157368	-1.36208	-1.94327	0.846152	-0.237383	-0.0408356	-0.997072	-2.16397	-0.317601
orf19.1180	-1.61003	0.517821	0.920978	0.915035	1.02474	0.743914	1.87863	1.80733	2.05931	1.29987	1.04809	1.07962	0.645947	-0.595463	0.617951	0.426837	1.10602	1.06158	0.443088	0.465773	-0.0314467	-0.206283	0.605919	1.15884	0.276397	-0.536359	0.300403	0.510534	1.17778	0.263464
orf19.1181	1.47982	-1.28014	-2.38158	-1.03647	-0.843749	-1.00967	-1.51848	-1.24882	-1.01197	-0.327303	-0.392453	-0.976589	0.233608	1.88667	-1.22828	-1.53337	-1.49738	-0.247687	-1.18469	-0.46826	0.901285	0.277104	-0.997356	-1.12597	1.16432	1.27728	0.168275	-0.827772	-1.8571	0.239081
orf19.1182	-2.03881	0.733439	1.27089	1.3614	1.09806	0.367688	1.11149	0.555251	0.500492	0.0548421	0.795295	1.54963	-0.404961	-0.768282	0.3627	0.255497	0.321603	0.347136	1.38049	0.503717	-0.369	0.230001	1.23874	1.3061	-0.815789	-0.364578	0.524247	1.33268	1.04867	-0.664414
orf19.1183	-1.39542	1.15495	1.89998	2.06487	2.01136	0.142334	0.695649	0.261358	0.307044	-0.00479423	0.685353	1.23652	0.149705	-0.453311	0.311804	-0.00601406	0.0610777	0.154243	1.14887	0.98368	-0.18727	-0.148217	0.920009	1.55138	-0.335113	-0.274236	0.195682	0.442818	1.29408	-0.0408629
orf19.1185	0.399995	-0.0732285	0.0221009	0.29599	-0.627777	0.304967	0.461427	0.269654	0.167343	0.246307	-0.0285391	-0.0623097	-0.527469	-0.302461	-0.0523863	-0.0547215	-0.271815	-0.526949	0.295398	-0.105179	0.14431	0.0904925	0.412885	0.19383	0.452011	-0.0456195	0.102679	0.31081	-0.187227	-0.213994
orf19.1186	-0.879455	-0.236467	-0.15515	-0.0610502	-0.629655	0.381018	0.382189	0.00669213	0.214314	0.226333	-0.219486	-0.194951	0.229681	0.160114	-0.103831	-0.620658	-0.151214	0.876362	-0.263419	0.222516	0.063883	-0.0659118	-0.79764	0.0807617	0.145573	-0.18262	-0.164663	-0.636787	0.0178211	0.146992
orf19.1187	0.391238	0.711295	0.849926	1.53305	1.66077	1.5567	0.12561	0.373038	0.445035	0.111489	-0.506802	-1.24466	-0.624453	-0.928452	-0.0351144	-0.226962	-1.02607	-1.60371	-1.06698	-1.12719	-1.0779	0.213187	-0.762108	-1.14928	-0.947808	0.182864	0.438781	-0.0752226	-1.55245	-0.025096
orf19.1189	0.280679	1.20726	0.967615	1.70056	1.34588	2.5043	1.56871	1.27807	1.18376	0.778761	0.322237	-0.266585	-0.740968	-1.18404	0.598254	2.25422	0.698228	-0.616932	0.682394	-0.0791202	-0.174108	0.487329	0.853894	-0.151457	-0.461208	-0.324255	0.263719	0.728251	-0.606692	-0.214276
orf19.119	1.06352	-0.855839	-1.49584	-2.11784	-1.40719	-0.730318	-0.815816	-0.779701	-0.970805	-0.804733	-1.06302	-0.887022	-0.307739	-0.34278	-0.055102	-0.623771	-0.515853	-0.112336	-0.507564	0.254602	0.285722	-0.0115371	-0.80603	-0.184409	0.168086	0.147491	-0.784983	-1.54074	-0.605509	-0.126925
orf19.1190	-3.5833	0.85891	0.981719	1.4184	0.921673	0.646829	1.25607	0.907792	0.933649	0.298989	0.809936	0.996139	-0.0336095	-0.834518	0.683948	0.142157	1.04616	0.763043	0.812103	0.23783	-0.376101	0.0253501	0.851807	0.94576	-0.232029	-0.410484	-0.0392952	0.531648	1.34246	-0.114277
orf19.1191	-0.809643	0.4543	0.817812	1.3164	0.717935	0.342686	0.8532	0.604548	0.531073	0.28225	0.235181	0.501107	-0.3807	-0.393155	0.10862	-0.612336	0.344556	0.414844	0.284827	-0.217641	-0.440416	-0.160463	0.67753	0.300374	-0.27394	-0.101823	-0.103543	0.247611	0.454614	-0.18244
orf19.1192	1.10516	-0.226019	-0.171434	-1.21204	-1.22325	-0.41884	0.092575	-0.157233	0.517217	0.388874	-0.6252	-0.154806	0.962049	0.749979	-0.334981	-0.365472	0.468299	1.35043	-0.844802	0.799234	-0.0465453	0.424145	-0.86422	-0.778521	0.239144	0.152157	-0.197963	-0.560981	-0.0471358	0.330619
orf19.1193	0.806509	1.33147	1.95321	2.58984	2.40938	0.457956	0.754885	0.430442	0.573475	0.162885	0.676723	-0.0336548	-0.883013	-0.945836	0.53439	0.413798	0.0848721	0.298985	0.471585	-0.0634059	0.00192326	0.239615	1.09711	0.587364	0.685497	-0.199221	-0.132287	0.135387	0.355811	-0.0296706
orf19.1195	0.901195	0.331565	0.51815	-0.0497469	0.324848	0.118291	0.747049	0.923916	0.790298	0.853399	0.257374	0.130748	-0.169485	-0.047873	0.0967579	-0.593867	-0.921668	-0.0804898	-0.0256601	-0.0848358	0.345411	0.245994	0.374741	0.184126	0.301369	0.473197	0.0931646	0.412674	0.641253	0.432244
