Name	Spom_LAG	Spom_LL	Spom_DS	Spom_PS	Spom_PLAT	Spom_HS5	Spom_HS15	Spom_HS30	Spom_HS60	Spom_0.2MKCl.10	Spom_0.2MKCl.20	Spom_0.2MKCl.40	Spom_0.2MKCl.80	Spom_0.4MKCl.10	Spom_0.4MKCl.20	Spom_0.4MKCl.40	Spom_0.4MKCl.80	Spom_0.8MKCl.10	Spom_0.8MKCl.20	Spom_0.8MKCl.40	Spom_0.8MKCl.80
SPAC11E3.08c	0.571618	0.0443011	-0.0202382	0.0268122	0.474892	-0.278361	-0.353978	-0.112911	-0.0707351	-0.364029	0.114953	-0.0504404	-0.249448	-0.06159	-0.187167	-0.354989	-0.184244	-0.132946	-0.110839	-0.252753	-0.614535
SPAC11E3.09	-0.21828	-0.0662785	1.01928	1.01198	-0.112972	0.319355	0.800427	1.01359	0.552671	0.458496	0.678365	0.444396	0.275602	0.334207	0.772064	0.496848	0.369219	-0.093372	-0.0587524	0.747591	0.415354
SPAC11E3.10	-0.290488	0.162935	0.377159	0.344808	0.51329	-0.0103529	-0.105091	-0.0863682	0.203811	-0.377972	-0.40046	-0.145357	0.135992	-0.391153	-0.757024	-0.425748	-0.0277405	-0.090725	-0.147535	-0.926209	-0.2415
SPAC11E3.11c	0.138445	-0.109938	-0.292891	-0.375926	-0.249018	-0.499533	-0.681315	-0.539223	-0.40281	-0.631625	-0.371769	-0.0668776	-0.169611	-0.439154	-0.871782	0.0849497	0.195867	-0.0366042	-0.214792	-1.00136	-0.102242
SPAC11E3.12	0.108998	0.480969	0.844576	0.935208	1.42436	0.399567	0.277624	0.607122	0.739518	0.0856306	0.0574451	0.0808914	0.143759	-0.0758655	-0.125014	-0.0383972	0.130875	-0.200274	-0.289817	-0.417742	-0.103602
SPAC11E3.13c	-0.0444448	0.111046	-3.4321	-3.52521	-2.67428	-0.256561	-1.56628	-1.59966	-0.426143	0.160812	-0.848881	0.573321	0.335291	0.3046	0.661487	-0.643102	0.573513	-0.176722	-0.237656	0.75262	0.364707
SPAC11E3.14	-0.326278	1.08906	3.2271	3.36048	3.35809	1.18329	1.91515	0.622934	-0.558099	1.51439	1.95574	0.608094	0.547718	1.24001	2.44266	1.64883	0.984054	-0.00320912	0.26988	2.65427	1.53334
SPAC11E3.15	0.139815	-0.0324107	0.0613659	-0.0107153	-0.594057	1.34297	1.02107	1.06523	1.21063	-0.568273	-0.0314225	-0.0374769	0.115265	-0.128257	-0.114345	-0.155136	-0.153134	-0.161383	-0.0390605	0.0157152	-0.0568918
SPAC11G7.01	0.122933	-0.442284	-0.795121	-0.373574	-0.427944	-0.381503	-0.918746	-1.20523	-0.433716	0.194428	-0.2705	-0.103744	-0.0823099	0.222672	0.21078	0.279827	0.155852	0.169321	0.102453	0.425573	0.567167
SPAC11G7.02	0.356909	0.0444723	0.57032	0.784039	1.01958	0.19363	0.0560042	-0.206059	-0.169613	0.164059	0.230185	-0.0105226	-0.0506882	0.212193	0.378276	0.307039	0.168649	0.0878838	0.0732037	0.273996	0.329561
SPAC11G7.03	-0.851736	1.23227	2.81441	3.314	3.35662	0.210816	0.420719	0.596753	0.158351	0.172947	0.452678	0.336053	0.253241	0.19779	0.471115	0.708623	0.395159	0.144336	0.29979	0.500712	1.20233
SPAC11G7.04	0.360898	0.319706	0.81711	-0.249258	0.731959	1.24748	1.23806	1.21357	0.898244	0.00335854	0.0846209	-0.00543226	0.151458	-0.000872336	-0.118539	-0.21957	-0.165582	-0.143115	-0.0526554	0.121049	-0.0145968
SPAC11G7.05c	0.835875	-0.00627239	0.178605	0.286672	0.322508	-0.319908	-0.664457	0.0919495	0.326757	0.120317	0.0600059	0.113021	0.173523	0.0463261	0.455103	-0.00909525	0.130049	-0.134149	0.0491881	0.619574	0.0868791
SPAC11G7.06c	0.760642	-0.262357	-0.394884	-0.519636	-0.963074	-1.18184	-1.13793	-0.691168	-0.541123	-0.352559	-0.369539	-0.0186858	-0.198571	0.0188377	-0.453561	-0.293216	-0.135018	0.0307617	0.293242	-0.650202	-0.230359
SPAC11H11.01	-0.11066	0.567933	0.95658	0.724519	0.962795	0.889959	1.88237	1.43666	0.720567	0.699874	1.24496	0.10021	0.107525	0.320375	1.02631	0.556948	0.221627	0.152393	0.179536	0.678056	0.800876
SPAC11H11.02c	0.273067	0.12766	0.575851	0.582354	0.214427	-0.574783	-0.72374	-0.187419	-0.00587672	-0.16096	-0.303119	0.0886375	0.153452	-0.234602	-0.619062	-0.397786	-0.0937545	-0.217157	-0.148747	-0.377607	-0.0207959
SPAC11H11.03c	0.845339	-0.925368	-2.0453	-2.40772	-2.0225	-1.10426	-1.25846	-0.7123	-0.14351	-0.746688	-0.78224	0.090254	0.0891919	-0.0265335	-0.868993	-0.206509	-0.0136224	0.129835	0.241741	-0.470401	-0.414055
SPAC11H11.04	-0.459789	0.334432	-0.0338427	-0.758694	-0.464868	-1.53348	-1.25311	-1.07858	-0.849013	-1.03079	-0.182651	-0.165244	0.35839	0.0834388	0.361762	0.939384	0.954938	0.186338	-0.970309	-0.931496	0.968672
SPAC11H11.06	-0.821024	0.535853	0.522859	0.690079	0.659831	-0.0513628	0.178298	0.388393	0.293618	0.388791	0.661777	0.588443	0.274276	0.311716	0.623038	0.884628	0.609133	-0.0583583	0.0209051	0.441731	1.02427
SPAC1250.01	1.30616	-0.138569	-0.532525	-0.66738	-0.422607	0.00857968	0.251403	0.389813	0.175504	-0.0272342	0.128313	0.336356	0.0429954	0.0254563	0.100645	0.49067	0.14654	-0.0665995	-0.257699	-0.0378798	0.215857
SPAC1250.03	-0.383014	0.423813	1.10826	1.26144	1.05162	0.349375	0.659108	0.992699	1.02385	0.0694946	0.176362	-0.0816647	-0.133665	0.120222	0.200079	0.290214	0.113363	0.119119	0.19614	0.197212	0.203474
SPAC1250.04c	0.321012	-0.567389	-1.64197	-2.40649	-2.07088	-0.238996	-0.86722	-0.245855	0.198417	-0.699237	-0.992414	-0.253181	-0.183867	-0.703386	-1.84068	-1.14699	-0.679626	-0.124293	-0.44253	-1.6319	-1.77624
SPAC1250.05	0.395925	-0.401319	-3.91875	-5.36065	-5.00566	1.00098	0.926134	0.931719	1.4986	-0.0600565	-0.144912	0.100588	0.263237	-0.113115	-0.0650353	-0.460546	0.214373	-0.179397	-0.185049	0.0903882	-0.52002
SPAC1250.07	-0.266548	0.505157	1.27298	1.32106	1.13075	0.234175	0.582485	0.870933	0.70886	0.116637	0.313666	0.00409884	-0.0151973	0.2501	0.287119	0.207446	0.0283434	0.116895	0.259696	0.257881	0.235517
SPAC1296.01c	-0.552595	0.49078	0.945489	0.798425	0.833992	0.0147752	0.369495	0.264789	0.0887976	0.252398	0.300819	-0.0435173	0.0249244	0.14633	0.270523	0.228189	0.118835	0.0367025	0.167018	0.282679	0.540985
SPAC1296.02	-1.53135	0.0610733	1.31174	1.54226	1.84997	0.502262	0.617022	0.78237	0.517263	-0.025271	0.0926962	0.173798	0.229188	0.0322778	0.154036	0.218338	0.205558	0.0573889	0.104594	0.308291	0.418382
SPAC1296.03c	-0.0267026	-0.0931117	-0.162021	-0.179058	-0.623731	-0.416698	-0.458503	-0.102818	0.113925	-0.279375	-0.160284	-0.0382794	-0.164126	-0.259776	-0.0211375	-0.0406786	-0.0619368	-0.0440749	-0.0968269	-0.126873	0.239419
SPAC1296.04	-1.56179	0.776855	0.887076	0.948244	0.711744	-0.308506	0.732688	0.767949	0.116822	-0.0497639	0.667749	0.201908	0.198427	-1.23532	0.317695	0.371096	0.267934	-0.396405	-1.13539	-0.0762081	-0.231037
SPAC1296.05c	-0.156752	-0.579175	0.0894801	0.0715344	-0.316871	-0.100293	-0.163377	-0.00235496	0.369774	-0.177566	-0.469438	-0.471237	-0.10719	0.0761015	-0.25185	-0.836345	-0.584139	-0.0172579	0.159439	-0.0800078	-0.654145
SPAC1296.06	-0.323425	0.130684	-0.0487792	-0.175758	-0.113363	-0.0521759	-0.143909	0.129613	0.172823	0.269806	0.441356	-0.0337577	0.152046	0.0855811	0.209773	0.0543859	0.0845036	-0.0551066	0.0283172	-0.118213	0.210995
SPAC12B10.01c	-0.19066	0.779177	1.63909	1.94083	2.02121	0.111604	0.571526	0.543746	0.101846	0.431681	0.84739	0.140847	0.185534	0.0140255	0.656433	0.812484	0.375136	0.0110613	-0.0265631	0.425831	0.958813
SPAC12B10.02c	-0.251236	0.0707195	-0.608969	-1.03288	-0.682504	0.658886	0.654013	0.662359	0.338701	0.16373	0.279419	-0.0124159	-0.00740221	0.0849202	0.333902	-0.0572783	-0.023411	0.0147042	0.097726	0.00595351	0.00490286
SPAC12B10.03	0.0776152	0.266706	0.0661908	0.0538482	0.0298745	-0.265417	-0.310388	-0.235815	-0.309784	-0.351107	0.122178	-0.121043	-0.102952	-0.703712	-0.161417	0.0236229	-0.162077	-0.150896	-0.393154	-0.690334	-0.148984
SPAC12B10.04	0.0896699	-0.555176	-0.899184	-1.13276	-0.99492	-0.42522	-0.603264	-0.231899	0.0172484	-0.326998	-0.732606	-0.212678	-0.0176279	-0.0236633	-0.726328	-0.777892	-0.386569	0.00490076	0.0112659	-0.668396	-0.839949
SPAC12B10.05	0.403934	-0.0940917	0.294165	0.305927	0.796768	0.0788419	-0.122728	-0.130548	-0.009452	-0.0993448	0.00472448	-0.0726861	0.0124955	-0.0299084	0.0557372	-0.10319	0.0301831	-0.0365979	0.0751887	-0.0604023	-0.202023
SPAC12B10.06c	-0.381913	0.262903	0.704002	0.551766	0.542722	1.48451	1.42418	1.38648	1.42811	0.094686	0.178161	0.00339567	-0.0130696	-0.0102841	0.0994275	-0.0228626	0.0497079	-0.124317	-0.0650768	-0.166694	0.0588964
SPAC12B10.07	-0.11182	0.404025	-0.261015	-0.376973	-0.149489	0.349988	0.378813	0.559515	0.583047	0.149568	0.237501	0.0275868	0.178696	0.103523	0.237894	0.397371	0.218719	-0.0539359	0.0787299	0.0609884	0.394351
SPAC12B10.08c	0.369913	-0.0865133	0.051303	0.0822997	0.0825639	-0.175655	-0.44806	0.202769	0.357265	-0.220337	0.0579589	0.180941	0.224004	-0.371516	-0.692656	-0.072926	0.0791151	-0.223244	-0.40804	-1.14033	0.122283
SPAC12B10.09	-0.261942	-0.55818	-1.04894	-1.28855	-1.66919	0.158838	-0.183755	0.000134162	0.330359	-0.150076	-0.313364	-0.402026	-0.050147	0.180909	0.0863105	-0.620162	-0.148271	0.114915	0.069994	0.0426552	-0.468746
SPAC12B10.10	0.197713	-0.0935747	-0.443702	-0.614076	-0.361228	-1.0149	-0.608355	-0.458608	-0.254854	-0.313132	0.0599479	-0.0523936	-0.0857722	-0.382502	-0.0658174	0.150644	0.133756	-0.12013	-0.31599	-0.341177	0.0484548
SPAC12B10.11	0.29441	0.169089	0.586207	0.564605	0.408903	-0.46361	-0.14623	0.211412	0.224438	-0.391897	0.259642	0.0393784	0.0833812	-0.156634	0.0664595	0.343553	0.251611	-0.0111239	0.0198968	-0.109334	0.440794
SPAC12B10.12c	0.304201	-0.457858	-0.562581	-0.516342	-0.314868	-0.0362275	0.125668	0.0226787	0.00592548	-0.00147434	0.0543728	0.0518333	0.00456048	0.128101	0.212695	0.0673307	0.0428068	-0.116806	-0.00305965	0.355559	-0.110843
SPAC12B10.13	0.359434	0.882645	1.72306	1.90756	1.75938	1.08274	1.63752	1.20233	0.500727	0.900186	1.10821	0.0318422	0.166136	0.481144	1.3633	0.35295	0.211023	-0.121913	0.0530555	0.985674	1.15774
SPAC12B10.14c	-0.477382	0.0902754	-0.0210521	-0.165717	-0.0149228	-0.443313	-0.224238	-0.167194	-0.13851	-1.10732	-0.220597	-0.148828	-0.0376128	-1.80417	-0.654275	0.11574	-0.258608	-0.223531	-0.833939	-0.742907	-0.172542
SPAC12B10.15c	-0.23383	-0.172202	-0.943668	-1.09977	-1.24329	-0.490007	-0.357726	-0.477866	-0.159691	-1.23931	-0.616492	-0.288784	-0.0878054	-1.25288	-1.10529	-0.328688	-0.246724	-0.0597658	-0.476055	-0.94001	-0.592038
SPAC12B10.16c	-0.818022	0.781347	0.916753	0.661089	0.351004	-0.089246	0.19101	0.435925	0.146684	0.266804	0.672036	0.239088	0.148476	0.0860037	0.579691	0.498146	0.171864	-0.0063398	0.0366526	0.107551	0.5706
SPAC12G12.01c	0.232904	-0.175683	-0.232732	-0.319594	-0.424076	-0.332445	-0.351764	-0.125197	-0.0756566	-0.354826	-0.474394	-0.0800172	-0.00051425	-0.236865	-0.795274	-0.383512	-0.316635	-0.12166	-0.123516	-0.634023	-0.2667
SPAC12G12.02	0.505739	-1.28963	-2.02364	-2.76485	-1.83417	-0.651128	-1.16361	-0.676249	-0.0242256	-0.732467	-1.31928	-0.502891	-0.217733	-0.347041	-1.27841	-1.30374	-0.680329	-0.129973	-0.223865	-0.873693	-1.60426
SPAC12G12.03	-0.995279	0.306822	-0.205251	0.0185517	0.204319	-0.519386	-0.682827	-0.734028	-0.675696	0.212348	0.237801	0.0880551	-0.0380367	0.0128649	0.185956	0.608521	0.342688	0.0235433	-0.205625	0.102888	0.490315
SPAC12G12.04	-0.940951	0.28297	-1.33271	-2.18256	-2.37031	0.292346	1.07006	0.860249	0.540704	0.122203	-0.0489428	-0.387991	-0.365509	0.000553612	-0.105083	-0.264662	-0.264916	0.00961585	-0.0258289	-0.408572	-0.119268
SPAC12G12.05c	-0.174479	-0.135415	-0.857234	-1.05878	-1.1293	0.554628	0.303157	0.474479	0.368131	-0.0413677	0.0375598	0.000351834	-0.0152532	-0.0057082	-0.0498619	-0.102759	-0.220634	-0.105704	0.00526804	-0.237757	-0.274912
SPAC12G12.06c	0.411259	-1.14311	-2.56979	-2.41383	-1.86065	-0.749201	-1.99766	-1.46968	-0.487855	-0.189348	-0.885742	-0.254093	-0.0927509	-0.0275533	-0.524036	-0.960408	-0.293776	-0.0598371	-0.0190589	-0.345105	-1.06304
SPAC12G12.07c	-0.462539	0.158854	-0.309638	-0.571005	-0.596301	0.3781	0.524105	0.712435	0.785368	0.294222	0.413569	0.356124	0.283113	0.32503	0.518365	0.662484	0.378136	0.158522	0.0112612	0.477967	0.506879
SPAC12G12.08	0.155066	0.416377	0.274227	-0.147046	-0.182302	0.298483	0.171478	0.339283	0.341755	0.135411	0.211751	0.0685786	0.106154	-0.040111	0.21547	0.116814	0.0576847	0.0131734	0.13705	0.159466	0.340651
SPAC12G12.09	0.248419	0.311068	0.178109	0.0711429	0.307059	-0.324322	-0.56003	-0.37557	-0.382971	-0.0509011	-0.0830627	-0.000544791	-0.0093133	-0.0765361	-0.272779	0.22083	0.0880152	-0.0461916	-0.0544655	-0.42411	0.159081
SPAC12G12.10	0.445496	0.168182	0.241234	0.285436	0.571358	-0.272604	-0.371441	-0.110403	0.0159107	-0.355719	-0.199057	0.0377254	0.0476786	-0.471031	-0.462565	0.0668753	0.132759	-0.190626	-0.230586	-0.66536	-0.0545661
SPAC12G12.11c	-0.00251348	0.461229	0.9823	0.831097	0.825708	0.307939	0.454019	0.71192	0.350741	0.0154445	0.366065	0.00712661	-0.0423255	-0.10359	0.18097	0.274536	0.0737286	-0.247428	-0.245166	-0.259158	0.149048
SPAC12G12.12	-0.560777	1.16279	1.86475	1.50404	1.29734	0.234384	0.836067	0.824044	0.00729638	0.713133	1.11108	0.507913	0.237008	0.528865	1.32917	0.978961	0.353457	-0.0594188	0.0631573	0.839442	0.820702
SPAC12G12.13c	0.3462	-0.870834	-1.53792	-1.52375	-1.01438	-1.09693	-1.04834	-0.945963	-0.6741	-0.730127	-0.849154	-0.115214	-0.0284024	-0.561782	-0.972739	-0.770517	-0.457612	0.000354572	-0.0986179	-1.03877	-1.04519
SPAC12G12.14c	-0.248453	-0.0860912	-0.517587	-0.686174	-0.647084	-0.17061	0.199952	-0.0237823	-0.059817	-0.10341	0.172604	0.0253304	-0.0180205	-0.337389	-0.0610211	0.00879467	-0.0319223	-0.00437687	-0.0497777	-0.239923	-0.0505131
SPAC12G12.15	-0.249246	0.185246	0.428321	0.468035	0.393166	-0.101959	-0.0546336	-0.304557	-0.43004	0.36772	0.281087	0.0331705	0.0766979	0.222927	0.215585	0.0631591	0.0265996	0.00817544	0.212931	0.237791	0.224828
SPAC12G12.16c	-0.250213	0.166478	1.18507	0.980369	0.660351	-0.193843	0.481837	1.02574	0.410447	0.138348	0.517863	0.141058	-0.149818	-0.0850157	0.402118	0.0648281	0.0722659	-0.0366168	0.0593148	0.543669	0.501416
SPAC12G12.17	0.0467834	-0.194019	0.213686	0.156893	-0.306625	1.55832	1.29869	1.03447	1.27298	0.0653707	-0.0352093	-0.183551	-0.0321447	0.0876431	0.0492212	-0.392229	-0.253953	-0.0809802	-0.0697288	0.0726381	-0.364322
SPAC1327.01c	0.465842	0.0109866	-0.644323	-0.657558	-0.462092	-0.665515	-0.400369	-0.529304	-0.51728	-0.893232	-0.210449	-0.142554	-0.197835	-1.44978	-0.522806	-0.00232539	-0.18782	-0.195664	-0.977072	-0.461309	-0.391557
SPAC139.01c	-0.0183344	0.110781	-0.144881	-0.127159	-0.143883	-0.0856244	-0.49994	-0.429484	-0.21039	0.0725002	0.04962	-0.153285	-0.0518683	0.252196	-0.0604391	-0.400286	-0.141044	0.0862604	0.176622	-0.106244	-0.312992
SPAC139.02c	0.746466	-0.541115	-1.34912	-1.08934	-0.466556	-0.420286	0.0905117	-0.484413	-0.876858	-0.291757	-0.622425	-0.471409	-0.377378	-0.0615241	-0.689131	-0.614328	-0.513924	0.0949138	-0.0161024	-0.660695	-0.631799
SPAC139.03	0.368306	0.121268	0.679609	0.583388	1.19368	-0.208341	-0.503143	-0.611944	-0.303576	0.241355	0.402185	0.0104547	-0.0224364	0.272494	0.582354	0.158535	-0.0845767	-0.00242619	0.0886611	0.846666	0.161074
SPAC139.04c	0.503747	0.472925	2.15698	2.401	1.82631	0.0380515	0.304942	0.261831	-0.125781	0.262076	0.435703	0.062313	-0.00549276	0.197315	0.614413	0.349549	0.0384711	0.0923158	0.186387	0.634439	0.657625
SPAC139.05	1.28214	2.80758	7.82401	8.72621	5.40421	1.74159	5.17475	6.10458	1.84083	5.49993	7.0253	3.11301	2.31663	3.33662	7.60508	6.57919	5.0164	0.0650378	1.01504	7.60472	7.79944
SPAC139.06	-0.43548	-0.288909	-1.87474	-2.23563	-1.54348	-0.0481826	-0.648257	-0.683762	-0.13266	-0.0805721	-0.278086	-0.452199	-0.233056	-0.00131168	-0.379703	-0.956969	-0.504203	0.00127414	-0.0646269	-0.424739	-1.20519
SPAC1399.01c	-0.164271	0.00492236	0.113959	0.383128	0.699699	-0.684527	-0.198746	0.0949644	-0.354401	-0.079632	0.889672	-0.365088	-0.147428	-0.897018	0.261544	0.872349	-0.375859	-0.066591	-0.604188	0.174727	0.927852
SPAC1399.02	-0.207622	-0.597782	-0.789796	-0.507388	0.0567997	-0.79909	-0.821937	-1.28584	-0.87575	-0.397502	-0.207589	-0.0080309	-0.135973	-0.73309	-0.574808	0.0260251	-0.361091	0.0610288	-0.12541	-0.541251	-0.46231
SPAC1399.03	0.848331	-1.30279	-2.73479	-2.67573	-1.8186	-0.806385	-1.58548	-1.46254	-0.677527	-0.519351	-0.609706	-0.414761	-0.427944	-0.571257	-0.857331	-0.417363	-0.834519	0.0816899	-0.0928068	-0.677362	-0.531999
SPAC1399.04c	0.285828	0.449308	0.649049	0.801317	0.593184	0.879396	-0.230372	-0.799881	-0.817576	-0.289725	1.53755	-0.0840675	-0.183829	-0.33197	0.170823	1.26475	-0.219813	0.00892286	-0.00634087	-0.244209	1.43194
SPAC1399.05c	-0.463684	0.110334	0.475146	0.632963	0.115608	-0.432146	-0.509922	-0.903782	-0.91571	-0.288637	0.213552	-0.101364	-0.149984	-0.285313	-0.170593	0.663368	-0.0109874	0.00942971	-0.249614	-0.371508	0.308392
SPAC13A11.01c	0.6308	0.0109147	-0.180095	-0.203895	-0.22143	0.0677803	0.00457891	-0.127653	0.0871915	0.0476062	0.130159	-0.0640713	0.0319885	-0.0756515	0.152669	0.0260001	0.0375122	0.0436268	0.121064	0.226068	0.485758
SPAC13A11.02c	-1.62328	-0.137988	-1.9523	-1.99456	-1.77201	-0.328167	-0.974767	-1.46862	-0.918209	-0.0156986	-0.339618	-0.326603	-0.377735	0.0844002	-0.128233	-0.314452	-0.481795	0.0488989	-0.0154106	-0.0492859	0.166784
SPAC13A11.03	0.255818	0.160465	0.60147	0.710691	0.410072	0.484802	0.650806	0.582561	0.244976	-0.0184267	-0.106087	-0.220857	-0.216513	-0.00551556	0.170291	-0.21093	-0.429119	-0.13882	0.0220454	-0.0705558	-0.608245
SPAC13A11.04c	0.172447	0.0262799	0.652054	0.761507	1.22578	-0.248374	0.126227	0.153682	0.204403	-0.0510885	-0.244957	0.0199231	-0.0513029	0.0903063	-0.266599	-0.0403848	0.0666467	-0.169475	-0.0492311	0.0730167	0.272322
SPAC13A11.05	-0.234759	0.386937	0.768624	0.83245	0.453618	-0.285989	-0.259548	-0.305255	-0.349748	0.158714	0.187303	0.258251	0.0606412	0.24124	0.257521	0.319373	0.259695	0.0647464	0.0752653	0.275184	0.0773391
SPAC13A11.06	-1.0349	0.364873	1.68346	2.07758	2.11918	0.586628	0.549748	0.564831	0.21946	0.0466476	-0.0328944	-0.317356	-0.193981	0.361099	0.273134	-0.0888797	-0.328404	0.0820002	0.755228	0.914394	0.947507
SPAC13C5.01c	-0.911848	0.202496	-0.424974	-0.625476	-0.56434	0.690998	0.932316	0.947648	0.722503	0.42212	0.612586	0.0322273	0.0137826	0.176751	0.614708	0.617354	0.16343	-0.148729	0.125973	0.682375	0.6356
SPAC13C5.02	0.61759	-0.0614601	0.234789	0.118402	-0.139837	0.071556	0.117088	0.171049	0.156643	-0.0121007	0.0837424	-0.0559821	-0.115047	0.0197497	0.0795041	0.0260131	-0.12951	0.0264137	-0.0318674	-0.0166746	0.0434089
SPAC13C5.03	0.0440667	0.0700594	0.284507	0.469715	0.479036	-0.307383	-0.24015	-0.516244	-0.412463	0.145122	-0.403994	-0.134321	-0.239789	0.414282	-0.168706	-0.203172	-0.139377	-0.0424595	-0.0448219	-0.177546	-0.266001
SPAC13C5.04	-0.642888	1.91009	5.84432	6.13901	5.127	1.38493	3.55067	4.34824	1.58115	1.65007	2.63151	1.09772	0.738958	0.855379	2.74435	3.2732	1.79932	0.043566	0.366534	2.89565	3.95749
SPAC13C5.05c	-0.70894	0.398721	0.472344	-0.0671729	-0.0644704	0.146637	0.0168968	0.118374	0.121472	0.180054	0.229476	0.138016	0.211126	0.172979	0.243833	0.473583	0.703517	0.0857154	0.296304	0.478351	1.35058
SPAC13C5.07	-0.329419	-0.171577	-0.122308	-0.368645	0.0337061	0.262327	0.423209	0.797317	0.730199	0.0574616	-0.0880073	-0.153392	-0.102018	0.12624	-0.153919	-0.26855	-0.186955	-0.00803577	0.236849	-0.0777346	-0.170561
SPAC13D6.01	-0.270812	-0.000586716	1.00616	1.0583	0.775505	0.702774	1.31454	1.06844	0.524221	0.900276	1.42808	0.373134	0.953652	0.518143	1.25104	0.792941	1.18887	-0.0992111	0.25163	0.95212	0.648253
SPAC13D6.02c	0.835121	-0.781393	-3.35014	-3.5483	-2.42887	-1.431	-2.32015	-1.35117	-0.929601	-0.630294	-0.820223	-0.0554662	-0.123736	-0.454972	-1.05916	-0.375696	-0.169649	-0.0853026	-0.394789	-1.0986	-0.957879
SPAC13D6.03c	0.0917466	-0.467113	-1.79862	-2.10476	-2.11423	-0.19246	-0.449814	-0.286729	-0.0122733	-0.175174	-0.571731	-0.175728	-0.0243487	-0.0522621	-0.457015	-0.653149	-0.429273	-0.0339547	0.0529852	-0.525285	-0.838315
SPAC13D6.04c	-0.0341508	0.0409491	0.179967	-0.102837	0.210935	-0.275866	-0.0334519	0.440045	0.414556	0.195024	0.310887	0.320968	0.18332	0.11766	0.260545	0.436101	0.357022	0.0409222	0.206097	0.500481	0.701399
SPAC13D6.05	-0.861217	0.363707	0.964574	1.03199	0.960581	0.734076	1.10453	1.29143	0.847018	0.455705	0.76502	0.125741	0.154958	0.275802	0.881729	0.704604	0.16382	-0.00988886	0.138038	0.647504	0.843903
SPAC13F5.01c	0.428847	-0.116404	0.426325	0.445248	0.155314	-0.0652312	-0.0793391	-0.151601	0.102193	0.0160566	-0.16114	-0.174243	-0.102978	0.178522	0.0416693	-0.0140725	0.177576	0.0481801	-0.0292533	0.0616874	0.0500114
SPAC13F5.02c	0.299718	-0.126366	-0.361919	-0.413609	0.064729	0.388473	0.524923	0.538743	0.515965	0.03495	-0.0920923	-0.0320406	-0.0244532	0.0227699	0.119863	-0.274393	-0.261605	0.100188	0.131427	0.101805	-0.0115678
SPAC13F5.03c	1.19074	4.79774	7.1187	7.736	7.91094	1.08537	2.19565	0.467742	-0.885713	0.332932	0.619629	-0.142919	-0.295441	0.230437	1.54608	1.27156	0.194818	0.193758	0.108955	1.70994	3.44188
SPAC13F5.04c	-1.18279	0.485621	0.418943	0.499313	0.548816	-0.0604979	-0.244455	-0.772242	-0.979238	0.160471	0.0799455	-0.267059	-0.290835	-0.331041	0.11103	0.231481	-0.127567	0.0510964	0.0445961	0.188236	0.442195
SPAC13F5.05	-0.18801	0.942047	0.803517	0.619261	0.471036	1.25102	1.92765	0.871242	0.647201	0.559366	0.51476	0.0115956	-0.109934	0.0464014	0.761231	0.226078	0.101591	-0.00161282	-0.244735	0.485276	0.766424
SPAC13F5.06c	-0.353897	0.384259	0.547047	0.627735	0.474604	0.0303853	0.294939	0.191569	-0.024964	0.195144	0.570112	0.0580019	0.206452	-0.0883975	0.242547	0.156012	0.127713	-0.125222	-0.132069	-0.333459	-0.0877131
SPAC13F5.07c	-4.06311	0.00891973	1.49066	1.35705	0.462944	0.466907	1.46626	1.50762	0.334285	0.565232	1.09805	0.977321	1.04376	0.170915	0.658465	1.08357	1.52496	-0.22255	-0.0177212	0.0254021	0.86371
SPAC13G6.01c	0.279477	-0.533036	-1.13423	-1.5972	-1.03337	-0.334687	-0.458894	-0.196218	0.0145175	-0.335531	-0.416997	-0.125306	-0.03182	-0.225038	-0.648903	-0.669534	-0.205377	0.139239	0.0366853	-0.489637	-0.49947
SPAC13G6.02c	0.0213307	0.0549966	-0.748977	-0.937916	-1.72009	0.145689	-0.121178	-0.0348535	0.0990943	0.00288571	0.02282	0.107918	0.0913083	-0.13523	0.08541	0.00250736	-0.0913788	0.110246	0.0931375	0.00146204	-0.00804586
SPAC13G6.03	-1.10994	0.0252051	0.374966	0.832575	0.500029	-0.959633	-0.925068	-0.604949	-0.500438	-0.320845	-0.503382	0.157775	0.0703555	-0.0743988	-0.742638	0.0230754	0.0972129	-0.137791	0.0346462	-0.649259	-0.341839
SPAC13G6.04	0.0522877	0.19465	0.736507	0.621871	0.334883	2.18027	2.04092	1.6609	1.77846	0.0586049	0.13531	0.112598	0.118857	-0.141256	0.102338	-0.110803	-0.099069	-0.191335	-0.120892	-0.0397717	-0.145846
SPAC13G6.05c	-0.0635558	0.251553	0.750831	0.573431	0.301696	0.682117	0.769958	0.775289	0.541007	0.0966193	0.196288	-0.153166	-0.048174	0.209412	0.160677	0.0154792	-0.0448168	0.0910627	0.197086	0.0678372	-0.0311136
SPAC13G6.06c	0.319316	-0.361109	-1.33928	-1.33454	-1.29462	-1.67962	-1.91066	-1.14079	-0.751171	-1.48738	-1.01514	-0.0995427	-0.236658	-0.874658	-1.36166	-0.350748	-0.149781	0.260537	-0.00999523	-1.0073	-0.93403
SPAC13G6.07c	-0.131411	-0.185805	-0.562441	-0.531366	-1.38132	0.289464	0.0258817	-0.145512	-0.0614258	-0.0696597	-0.0935731	0.00894546	-0.125226	0.00360593	-0.0444044	-0.0788725	0.0392805	0.119053	0.0535905	-0.0663149	-0.273335
