Name	Klac_LAG	Klac_LL	Klac_DS	Klac_PS	Klac_PLAT	Klac_HS5	Klac_HS15	Klac_HS30	Klac_HS45	Klac_HS60	Klac_Salt-5	Klac_Salt-15	Klac_Salt-30	Klac_Salt-60	Klac_Ox5	Klac_Ox15	Klac_Ox30	Klac_Ox60	Klac_0.2MKCl-10	Klac_0.2MKCl-20	Klac_0.2MKCl-40	Klac_0.2MKCl-80	Klac_0.4MKCl-10	Klac_0.4MKCl-20	Klac_0.4MKCl-40	Klac_0.4MKCl-80	Klac_0.8MKCl-10	Klac_0.8MKCl-20	Klac_0.8MKCl-40	Klac_0.8MKCl-80
KLLA0C10439g	0.070134	-0.0277729	-0.562331	-0.78358	-0.974321	-0.95983	-1.13099	-0.865548	-0.810268	-0.890706	-0.752494	-0.237971	0.305629	0.413175	0.0471274	-0.526213	-1.31721	-1.15536	-0.994672	-0.610543	-0.443743	-0.398743	-0.89875	-1.2626	-0.106981	-0.384525	0.0174065	-0.0134696	-0.617072	-0.552215
KLLA0C10461g	0.104043	0.24198	0.703393	0.926455	0.414353	-1.0948	-1.09871	-0.643573	-0.432432	-0.33358	0.024748	0.0350249	-0.234067	-0.0502189	-0.598042	0.0569267	-0.381007	-1.35443	-0.441254	-0.307799	0.00521499	-0.00227199	0.191955	0.160934	-0.0544629	0.129704	-0.12708	-0.217829	0.0862832	0.365577
KLLA0C10483g	-0.0147353	0.36521	0.304619	0.499933	0.298653	-0.128493	-0.118192	-0.45966	-0.471479	-0.589216	-0.118042	0.314291	-0.22793	-0.156588	-0.257464	-0.17292	0.0495911	-0.361361	0.557802	0.559235	0.28688	0.165619	0.209539	0.824466	0.170167	0.165856	0.0305667	-0.115212	0.105574	0.606292
KLLA0C10505g	-1.51997	1.60127	2.95978	3.48178	3.57466	0.585424	1.24335	1.4348	1.49936	1.58784	-0.0617992	0.287813	-0.407531	-0.286829	-0.253137	-0.247495	-0.232482	0.759792	0.564763	0.312921	-0.645532	0.0288455	-0.119683	0.439158	-0.258437	-0.274303	0.0850536	0.601673	-0.209925	0.571026
KLLA0C10527g	0.527268	0.145032	0.0155692	-0.157305	-0.666015	0.365235	0.378288	0.434373	0.672262	0.759611	0.347341	1.58908	0.495081	0.196907	-0.130993	-0.478808	0.0446849	0.635699	0.681871	0.501437	-0.0084634	0.0139133	0.654387	1.33787	0.466207	0.0896261	0.100359	0.220496	0.33343	1.55142
KLLA0C10549g	-3.52857	-1.00585	-0.791954	-0.640931	0.0858233	1.16481	2.17702	0.734627	0.560451	0.433726	0.788359	2.59775	2.44214	-0.0637831	0.129146	-0.275905	-0.337703	0.487037	1.17063	1.92292	0.560575	-0.27533	1.43838	3.05102	2.55946	-0.474814	-0.0275482	-0.00984262	0.419326	2.92493
KLLA0C10571g	-0.836168	0.171841	0.44597	0.4398	0.415894	0.136956	0.081913	-0.0899724	-0.0778225	0.0364904	-0.114909	0.257949	-0.16986	-0.261701	-0.106076	-0.50902	-0.36548	-0.106421	0.212222	0.114579	-0.138801	-0.0568614	-0.285381	0.250497	0.0468729	-0.0816422	-0.147891	0.50142	-0.952629	0.77686
KLLA0C10593g	-0.745988	-0.290969	-0.672691	-1.0622	-1.2139	-0.259871	-0.320844	-0.370171	-0.370219	-0.418532	-0.145026	0.163512	0.474927	0.361692	0.18629	0.109715	-0.272058	-0.121629	-0.118288	0.0343795	0.00250561	-0.12485	-0.413459	-0.332701	-0.415148	-0.120812	0.0520557	0.133501	-0.11953	-0.269888
KLLA0C10615g	-1.28134	0.518453	0.480111	0.425423	-0.475414	0.00860808	-0.0701933	-0.110853	0.00503831	0.0247084	0.0510413	-0.324201	-0.43344	-0.55923	-0.128812	-4.45e-05	0.0711716	-0.478224	-0.117028	0.0844427	0.407427	0.317447	-0.122831	-0.29042	0.961162	0.219757	0.0727887	0.080065	0.0998504	-0.509625
KLLA0C10659g	1.86966	-0.769522	-1.56873	-1.05676	-0.722463	-1.22061	-1.49124	-1.45309	-1.28536	-1.13187	-1.09116	-0.820137	1.38085	1.44301	0.689227	1.39532	0.94919	0.0507486	-3.16564	-0.602034	0.344857	-0.271079	-0.8944	-3.51357	-0.337184	0.136824	-0.123422	-0.135479	-0.218738	-0.931813
KLLA0C10670g	-1.21808	0.312919	0.455298	0.368474	0.277857	0.00183796	-0.135247	-0.0726656	0.10312	0.0650453	-0.0929843	-0.439649	-0.414941	-0.498109	0.0204505	-0.100169	-0.329525	-0.534674	-0.0225423	-0.0836264	0.214119	0.185333	-0.339245	-0.526574	-0.294988	0.153306	0.0330531	-0.0374937	-0.460802	-0.701843
KLLA0C10692g	0.713525	0.472946	0.907982	1.05512	1.2407	0.0756726	0.162014	0.0177213	0.0142179	0.0121207	-0.308685	0.0355641	-0.327029	-0.449832	-0.204593	0.182917	0.495526	0.173466	0.315995	0.116465	0.0833829	0.0499788	0.00394528	0.45583	-0.0523004	0.0351639	0.0521599	-0.18764	-0.290702	0.359307
KLLA0C10714g	0.310274	0.133175	0.0694537	-0.00707935	-0.291251	-0.118507	-0.0822849	-0.245933	-0.306937	-0.508364	-0.0382647	-0.114566	-0.121661	-0.331684	0.0893171	0.35031	0.543089	-0.120653	0.120548	0.268222	0.196199	0.00151159	0.127094	0.205294	0.5593	0.0690811	0.0575468	0.0757911	0.114369	0.0289261
KLLA0C10736g	0.471941	0.349547	0.270583	0.505301	0.982842	-0.71701	-0.53246	-0.280249	0.0529317	0.534137	0.0636167	0.423695	0.596665	0.846917	-0.0192356	-0.0216751	0.147352	0.776821	-0.307331	-0.314613	0.247661	0.0891908	0.102876	0.0144661	0.210891	0.062206	0.0668368	0.068237	0.306992	0.518043
KLLA0C10758g	0.472739	0.113756	0.111528	-0.289449	-0.474862	-0.247506	0.0690743	-0.40935	-0.648841	-0.603808	0.177244	0.243433	-0.180337	-0.0795911	-0.217664	-0.700667	-0.298239	0.971954	0.419352	0.185795	-0.0564127	-0.0194683	-0.0530716	0.337133	-0.506367	-0.163901	0.137088	0.0709558	0.020035	0.260384
KLLA0C10780g	0.304785	0.173617	0.00479054	-0.305974	-0.875806	0.329927	0.452609	0.459886	0.542524	0.835812	-0.187259	-0.237417	-0.256108	-0.024161	0.125652	0.314999	0.226186	-0.120979	0.0920416	-0.199402	0.0696678	0.126344	-0.0934191	0.100733	-0.186756	0.1426	-0.0221767	-0.170196	-0.295749	-0.257078
KLLA0C10802g	0.23514	-0.111854	-0.00598379	0.0792153	-0.254759	-0.178062	-0.0159074	0.0814576	-0.109311	-0.0868559	-0.020093	0.414244	0.135021	0.221403	-0.0274168	-0.16176	-0.218335	0.0946523	0.0489819	0.132758	0.11062	-0.0118471	-0.466157	0.322462	0.228109	0.115301	-0.0739061	-0.237192	-1.05733	0.395944
KLLA0C10824g	-1.15711	1.01832	1.81557	2.2128	1.33105	0.0113097	-0.406915	-0.58438	-0.57265	-0.619867	0.0685555	0.33797	-0.132969	-0.564147	-0.0665064	-0.368726	-0.790626	-0.899767	0.802738	0.892987	0.533044	0.533201	0.509143	0.971704	0.818964	0.494755	0.00450905	-0.00565987	0.0212767	0.466536
KLLA0C10835g	-1.20546	1.00792	1.91009	2.13179	1.24133	-0.0174868	-0.51631	-0.619294	-0.630436	-0.610355	0.0868277	0.313243	-0.120267	-0.512541	-0.192036	-0.491443	-0.867164	-0.801563	0.786071	0.795514	0.430654	0.500483	0.528445	0.944635	-0.00296336	0.482475	0.0127219	-0.0245477	0.0779586	0.458277
KLLA0C10857g	-2.07774	1.43114	2.48908	2.73752	1.96863	-0.14698	0.210622	0.523767	0.503439	0.0153984	-0.0498824	0.071517	-0.363289	-0.6877	0.0350348	0.542792	0.974985	0.997424	0.347899	0.935776	0.664376	0.800386	0.416933	0.692845	1.57927	1.0194	-0.0283811	-0.0686997	0.210269	1.64366
KLLA0C10879g	-0.253777	0.674982	0.58545	0.625488	0.922502	1.97627	1.89902	1.34862	1.02112	1.43268	0.77078	0.408385	-0.217985	0.668153	0.00858099	-0.0453332	0.313232	1.82465	0.432724	0.595805	0.386806	0.640489	0.655441	0.674941	0.292316	0.904564	0.171665	-0.0296296	0.274507	1.16449
KLLA0C10901g	1.20034	-0.0210894	0.185465	0.375243	0.728131	-0.242494	-0.882133	-1.58633	-1.61672	-1.86377	-0.578079	-0.950588	-0.355455	-0.144921	0.172181	0.177352	-0.0856149	-0.509961	-0.581578	-0.626813	-0.182971	-0.286372	-0.977789	-1.19929	-0.209598	-0.356124	0.0278352	-0.136148	-1.44387	-1.54511
KLLA0C10923g	0.9575	0.214145	0.551281	0.571823	0.59619	1.42467	2.64134	2.3002	2.0379	2.18558	-0.0561338	-0.0619343	-0.074478	-0.0775128	0.267661	0.696688	1.08272	0.971973	0.0212605	0.00757064	0.14185	0.0626676	-0.0912273	0.129975	0.174266	0.122792	-0.104245	-0.202719	0.199304	0.0975084
KLLA0C10945g	-0.00675004	-0.467843	-1.25345	-1.3521	-1.49203	0.525127	2.28748	2.01996	1.55905	1.05218	-0.23498	0.0476939	0.543912	0.476823	0.0748445	0.66058	0.895114	0.559169	-0.384426	-0.0228154	0.357774	0.0968711	-0.147872	-0.173191	0.396943	-0.0365085	0.201722	0.151804	0.110151	0.0770554
KLLA0C10967g	-1.27778	0.404262	1.046	1.1715	0.993086	-0.00962336	0.288572	0.55987	0.499551	0.586114	0.613515	0.757144	-0.40936	-0.778622	-0.148414	0.0687923	0.222659	0.798038	0.82491	0.40487	-0.267874	-0.099413	0.880676	1.36515	-0.0973282	-0.207449	0.070668	0.0533348	0.536855	0.836773
KLLA0C10989g	1.60662	-0.141882	0.0808058	-0.00464065	-0.132207	-0.233677	0.349613	0.377564	0.204833	0.132985	-0.22937	-0.186084	0.399305	0.651143	0.197748	0.232599	-0.151378	-0.461588	-1.01454	-0.374259	0.120284	-0.0814818	-0.447055	-0.991819	-0.19424	0.110711	0.042149	-0.182133	-0.442129	-0.699544
KLLA0C11011g	-2.27342	0.563178	0.860187	0.760007	0.672829	-0.352144	0.0454676	0.459727	0.387348	0.0883484	0.101563	0.284845	0.566241	0.513612	0.0749713	0.214695	0.0667224	0.0897382	-0.00693021	-0.0461636	0.134336	0.159122	0.306374	0.0524566	0.0353522	0.176931	-0.0203492	-0.129008	0.114667	-0.130455
KLLA0C11033g	-1.76697	0.0619887	0.374904	0.490713	0.173581	0.0704567	-0.037565	-0.177759	-0.0111329	0.0762579	0.11986	0.137371	0.0106334	-0.152812	-0.0570785	-0.123239	-0.409978	-0.913574	0.138026	0.0990573	0.0179122	-0.121669	0.228436	0.119979	0.250464	-0.246828	0.043096	0.014508	0.286649	-0.287041
KLLA0C11055g	0.39234	0.584506	0.772094	0.730393	0.48892	0.514944	0.426333	0.65335	0.808139	1.15654	0.310275	0.108348	-0.491793	-0.315394	0.0474212	-0.393338	0.0698528	0.200966	0.180986	0.0965744	0.192937	0.476308	0.295315	0.467682	0.558764	0.377614	0.0183694	0.129471	0.585036	0.27955
KLLA0C11077g	0.659168	0.24501	-0.0580175	-0.712825	-0.835385	-0.278923	0.171188	0.487348	0.386143	0.262283	0.358898	0.335965	-0.353324	-0.505072	-0.0351278	-0.461839	-0.450913	-0.116246	0.17259	0.0722527	0.0319032	0.352009	0.429953	0.597015	-0.0854451	0.168803	0.0377252	-0.0679495	0.405316	0.289388
KLLA0C11099g	0.999431	-0.390913	-0.971165	-1.45087	-1.67382	-0.904296	-1.03703	-0.993364	-0.862617	-0.792866	-0.0731702	-0.503031	0.250248	0.334066	-0.00207385	0.0887774	-0.290851	-0.668568	-0.47664	-0.469661	0.0413075	-0.254671	0.155123	-0.574041	0.151214	-0.0243836	0.0614703	0.07644	0.293581	-0.681066
KLLA0C11121g	2.27288	1.47446	3.36072	4.12438	5.38033	2.80726	3.21316	2.91422	1.91873	3.99106	0.560726	0.391022	-1.13298	-0.740377	-0.120191	-0.182147	0.967175	1.48815	1.45891	1.26459	-0.0220108	0.36503	0.666156	1.09845	0.433498	0.143888	-0.601048	-0.132468	0.136745	0.658972
KLLA0C11143g	1.32868	2.38894	5.41701	5.62988	6.33467	1.66883	3.72776	3.91467	3.96796	3.87078	0.750013	-0.135609	-1.6418	-2.3438	-0.0348518	-0.0837621	-0.0227419	0.0706731	0.65042	0.643393	-0.908746	0.111852	-0.0329091	0.535156	-0.266069	0.00671259	0.0325564	0.201484	0.403564	0.355769
KLLA0C11165g	1.18528	0.108418	0.0586826	-0.0801639	-0.39517	-0.118285	0.13793	-0.0824537	-0.0858553	-0.264099	0.40359	0.675054	0.470908	0.976445	0.40688	1.12837	0.601497	-0.50361	0.0385259	-0.3482	-0.0890161	-0.136935	-0.225766	0.291161	-0.18564	0.261666	0.174752	0.074872	-0.559123	-0.0275091
KLLA0C11187g	0.0697202	1.30339	2.24678	1.83338	1.65007	2.5093	3.71392	2.98014	3.00422	2.95744	2.09575	3.22795	0.10748	-0.776189	-0.15058	0.988427	2.15095	1.21776	3.81035	2.69436	0.945024	1.35732	3.64952	5.30962	1.87935	1.36808	0.0782223	0.165267	2.30028	6.96288
KLLA0C11209g	-0.155951	0.836317	3.17922	3.76853	4.19287	1.31522	1.84061	2.41872	2.40308	2.36986	1.3086	2.04572	-0.417584	-1.24094	0.0232357	-0.0643833	2.1063	3.90061	2.35443	1.34086	-0.715837	-0.34414	1.71132	2.93548	0.662253	-0.594177	0.0661326	0.938113	0.975063	2.83378
KLLA0C11231g	0.618363	-0.272844	-1.16694	-1.83893	-2.45938	-0.62509	-1.20229	-1.31593	-1.28855	-1.4371	-0.22713	-0.249866	0.154147	0.293826	-0.0415629	-0.316323	-0.556008	-0.826627	-0.21638	-0.268378	0.094685	0.0094472	0.0155354	-0.243279	-0.136481	0.00876402	0.0072697	-0.0825747	-0.0311266	-0.304315
KLLA0C11253g	1.31996	-1.10911	-3.98695	-3.91521	-2.4209	-0.666691	-0.136269	-0.577168	-0.769118	-0.674544	-1.61257	-2.89721	0.917222	0.940131	0.225133	1.09599	0.648575	0.585922	-1.9848	-1.40458	0.252376	-0.256988	-0.367177	-2.00275	0.54849	-0.0806069	0.0169273	-0.104649	0.181893	-1.5889
KLLA0C11275g	1.07631	-0.721812	-1.86014	-2.42476	-2.2664	0.482826	0.561598	0.196393	-0.14833	-0.207052	-0.712087	-0.592998	0.960141	0.7443	0.775964	1.25763	0.690603	0.677013	-2.18695	-0.171456	0.257758	-0.104979	-0.956831	-2.81502	0.357083	-0.213125	0.153233	0.0473648	0.258176	-1.32267
KLLA0C11297g	0.00443071	-0.173833	-0.0755917	0.114105	-0.0875729	-0.907144	-0.576693	-0.761724	-0.765963	-1.17849	-0.802139	-0.51761	0.208475	0.121167	0.0258722	-0.00456718	-0.72471	-0.450294	-0.911988	-0.682802	-0.572286	-0.602199	-0.996757	-1.21459	-0.428953	-0.240565	-0.00416846	-0.293677	-1.12194	-0.982813
KLLA0C11319g	0.164345	0.21017	0.542974	0.851069	1.14019	0.641021	0.843189	0.823836	0.792112	1.13758	0.276624	0.185138	-0.277817	-0.188484	-0.0798873	-0.20754	0.477415	0.934441	0.275526	0.255574	0.23046	0.180429	0.157163	0.165743	0.949198	-0.0437007	0.124001	0.103765	0.344406	-0.177145
KLLA0C11341g	-1.35293	0.381863	1.33842	1.39233	1.99057	0.514822	1.21139	1.7088	1.72129	1.87769	-0.655077	-0.141981	-0.278719	-0.374691	0.407203	0.795001	1.14056	0.423727	-0.088757	-0.108498	0.187788	0.247192	-0.601638	-0.253015	0.496092	0.0217267	0.44393	-0.69695	-1.19315	-0.754042
KLLA0C11363g	1.34805	-0.346917	-0.60267	-0.426086	-0.325472	0.836365	0.894846	0.357525	-0.000663006	0.0814115	0.079979	0.143494	0.209517	0.563499	0.307088	0.472929	-0.150589	0.382769	-0.360469	-0.183812	0.0940927	-0.12608	-0.0121864	-0.705766	0.136711	-0.0963408	-0.109995	-0.197841	-0.708527	-0.633092
KLLA0C11385g	1.3328	-1.19279	-1.21502	-1.33407	-1.35384	-0.413506	-0.334602	-1.12951	-1.12244	-1.25208	-0.185751	0.268226	0.13072	0.90482	0.227727	0.0321871	-0.540642	0.486517	-0.26247	-0.647194	-0.625469	-0.621687	-0.0472529	-0.27781	-0.995885	-0.470459	0.0294587	-0.0669272	0.0411993	-1.15756
KLLA0C11407g	0.302767	-0.132192	-0.588738	-0.998408	-0.585691	-1.06127	-1.20299	-0.927036	-0.768722	-0.467235	-0.0374088	0.778461	0.333399	-0.265156	-0.489655	-1.29825	-1.23153	-0.814711	0.267262	0.0906927	-0.348789	0.306281	-0.081234	0.144553	0.00565607	0.102129	-0.123949	-0.244217	-0.803791	-0.637967
KLLA0C11429g	-0.298208	0.230902	0.374307	0.200709	-0.303387	-0.205011	-0.0136645	-0.0429931	-0.035906	-0.154782	0.220152	0.295197	-0.187775	-0.426125	-0.0641575	0.173126	0.187316	-0.142876	0.188217	0.149432	-0.20894	-0.123464	0.188318	0.315037	-0.195348	-0.0413067	-0.0456111	-0.169791	-0.47018	-0.13701
KLLA0C11451g	-0.175472	-0.237736	-0.681652	-1.34625	-1.79175	-0.268942	-0.0262701	0.160924	-0.107866	-0.201245	0.0573289	0.0527979	0.328421	-0.045659	0.0816878	-0.018455	-0.0853729	0.739632	0.0500909	0.131318	0.0767179	0.0105109	0.226045	0.314093	0.488365	-0.168937	0.0675021	0.0629542	0.467183	0.83679
KLLA0C11473g	1.12009	-0.0514365	-0.241601	-0.256882	-0.213528	0.464356	1.3652	1.29679	1.05732	0.880884	-0.181523	0.0449326	-0.0818212	0.267802	0.200176	0.256441	0.423441	0.356691	-0.27583	-0.402773	-0.11884	0.0946663	-0.286845	-0.241698	-0.692622	0.0243882	-0.203323	-0.665814	-0.466046	-0.234601
KLLA0C11495g	1.32354	-1.19025	-3.77542	-4.175	-3.74808	-1.12768	-2.386	-4.00209	-4.12227	-3.84592	-0.658718	-1.32099	0.288884	1.34868	-0.0966809	0.701185	-0.182431	-1.44113	-1.22945	-1.70713	0.160414	-0.269884	0.0394111	-1.68722	-0.396392	0.198785	-0.120733	0.0390344	0.517217	-1.00071
KLLA0C11517g	1.27763	-1.15477	-1.12058	-1.66454	-1.22423	-0.80546	-0.87752	-0.191603	0.0183416	-0.187608	0.184391	-0.539696	-0.118132	0.782533	-0.0211447	0.389093	0.377703	1.66546	-0.370221	-0.261995	-0.114292	0.186167	-0.836559	-1.14019	-0.603981	-1.06853	0.328226	0.166031	0.0295897	-0.604056
KLLA0C11539g	1.27871	1.47196	2.37005	2.14723	2.14701	2.1605	1.83872	1.38839	1.27651	1.66208	0.0174692	-0.493594	-1.04306	-1.049	0.876985	1.86511	2.22435	1.04916	0.0816659	-0.92385	-0.791424	-0.915229	0.847811	0.827143	-0.646202	-1.16504	-0.0538248	0.112117	0.876717	0.618192
KLLA0C11561g	-0.182882	0.232524	0.269292	0.247936	0.0686214	0.347402	0.617865	0.816401	0.716453	0.381518	-0.13927	-0.0606896	-0.463074	-0.559748	-0.0298356	0.141895	0.0708929	-0.397055	0.0727313	-0.0209935	-0.204796	-0.0716417	-0.181387	0.084733	-0.0232018	0.00337732	0.16853	0.00392529	0.102688	0.259144
KLLA0C11583g	0.498628	-0.0179262	-0.421804	-1.00984	-1.09234	-0.815665	-1.81673	-1.1144	-0.745826	-0.578628	0.0608358	-0.0466773	0.702102	0.250187	-0.122312	-0.499968	-0.959191	-0.0852444	-0.303815	0.0707569	0.192943	0.0861016	0.0193879	-0.363893	0.621327	-0.278766	0.106571	-0.0710285	-0.0779396	-0.462869
KLLA0C11605g	0.393909	-0.215828	-0.702644	-0.379621	-0.469534	-0.0948383	-0.704022	-0.865652	-0.81876	-0.904525	0.0762385	0.246449	0.579997	0.635397	0.0158476	0.530947	0.638155	0.102046	-0.397381	0.0723986	0.214623	0.0153146	0.199461	-0.391832	0.334602	0.101078	-0.0998241	0.0170941	-0.173139	-0.558351
KLLA0C11627g	-1.43728	-0.0222098	-0.190388	-0.675973	-1.34561	-0.245443	-0.128814	0.034085	0.0895979	0.0787454	-0.120842	-0.258487	-0.106902	-0.0614467	-0.106849	-0.374226	-0.581858	-0.358683	-0.168362	-0.240008	0.0776342	-0.0501726	0.03672	-0.263867	0.102609	-0.109514	-0.0530026	0.136128	-0.019579	-0.367929
KLLA0C11649g	-0.794108	0.634981	1.20454	1.15767	1.31133	0.0565945	0.583718	1.08328	1.02007	0.965764	0.237596	0.178826	0.14544	0.123135	0.0777821	0.230291	0.598694	0.536245	0.107301	0.293346	0.197348	0.215632	0.357282	0.619665	0.776679	0.333806	-0.0304073	-0.0954306	0.163145	0.27446
KLLA0C11671g	-0.704269	-0.626361	-2.0413	-2.67508	-2.96017	-0.407297	-1.61231	-1.91217	-1.86898	-1.55179	-0.262859	-0.82508	0.198432	0.729166	0.237229	0.193563	-0.523132	-1.21391	-0.58083	-0.992769	0.157745	-0.150709	-0.0455784	-0.935907	-0.370595	0.0412624	0.123796	0.238387	0.68121	-0.499503
KLLA0C11693g	-0.00113538	0.47529	0.752874	1.06471	0.979857	-0.145514	0.297729	0.0860698	-0.0429838	-0.282803	-1.08543	-0.295651	-0.301593	-0.190437	0.102693	-0.412195	-1.27599	-0.563883	-0.609733	-0.349671	-0.377892	-0.33794	-1.33031	-1.01551	-0.720568	-0.455969	-0.0332463	-0.178677	-1.20442	-0.637535
KLLA0C11715g	-0.81959	0.234704	0.527559	0.249525	0.00591307	-0.0135357	-0.0125786	-0.286891	-0.442561	-0.4051	0.0295154	0.151169	-0.238283	-0.375606	-0.125395	-0.138997	-0.270845	-0.48013	0.205609	0.27085	0.064464	-0.0245854	0.029952	0.376807	0.671254	-0.0290156	-0.126986	-0.22894	-0.0550989	-0.169938
KLLA0C11737g	0.288586	-0.290185	-0.558295	-0.54063	-0.437773	0.440048	0.448131	0.453847	0.656304	0.583313	0.416191	0.497711	0.527653	0.517518	0.0889434	0.230272	0.197345	0.455251	0.124944	-0.00207959	-0.107917	-0.331944	0.580283	0.398203	0.00844756	-0.251035	0.035354	0.0710003	0.202422	0.791185
KLLA0C11759g	-0.658327	0.216758	0.936916	0.911149	1.00411	0.39115	0.801701	0.973655	0.863862	0.779789	0.521489	0.556028	0.0620536	-0.364561	-0.0726144	-0.402873	-0.082247	1.25917	0.466976	0.436878	-0.101833	-0.104295	0.159967	0.701592	0.364713	-0.106744	0.0103491	0.0888393	0.149709	1.02007
KLLA0C11781g	0.0947865	0.408371	0.770059	0.913463	1.25916	0.324013	0.518278	0.526243	0.490454	0.523986	-0.104597	0.214226	-0.0865625	0.231309	-0.398052	-0.510827	-0.575221	0.224888	0.114115	0.0125907	-0.125431	0.0553927	-0.00147172	0.30277	-0.0999173	0.00286739	-0.129119	-0.281698	-0.277993	-0.0379657
KLLA0C11803g	-0.277364	0.480698	0.915092	0.896068	1.27601	1.38234	2.92625	3.75162	3.70438	3.05491	0.15629	0.28079	0.0240397	0.104112	0.0972434	0.123649	0.259561	0.795505	0.361511	0.252722	0.16403	0.127079	0.322278	0.524984	0.314725	-0.335054	0.14604	0.108096	0.819013	0.543837
KLLA0C11825g	0.704612	0.0168948	0.28544	0.463085	0.583721	0.888265	1.46406	1.50493	1.25875	0.957943	-0.394937	-0.15956	-0.149632	-0.00901084	-0.223529	-0.196945	0.0760893	-0.271444	0.0104104	-0.116996	0.0272053	0.100308	-0.504169	-0.113258	-0.131342	-0.0601355	-0.100488	-0.173333	-0.571485	0.285552
KLLA0C11847g	1.21692	-0.890488	-2.92524	-3.37581	-2.91935	-1.80593	-1.54483	-1.55189	-1.48168	-1.79912	-0.641466	-0.774812	0.838461	1.39614	0.155194	0.262397	-0.52538	-0.980489	-1.54196	-0.649122	0.30673	0.0321087	-0.318007	-1.58763	0.364568	0.0891275	0.00552284	-0.0773008	0.123498	-0.840917
KLLA0C11869g	-1.10176	0.412111	0.441903	0.05739	-0.0478964	-0.326962	-0.368039	-0.0796933	-0.0855296	-0.0608074	0.234013	0.15475	-0.0865459	-0.155801	0.135974	0.0481625	0.453415	-0.20137	0.374101	0.382741	-0.116274	-0.0388889	-0.0827897	0.382452	0.383471	-0.255051	0.0242083	0.0512076	0.088314	0.12798
KLLA0C11891g	-1.55793	0.635067	0.592541	0.659548	0.50266	0.709863	0.83852	0.336126	0.248924	0.24787	-0.294211	-0.451282	-0.804159	-1.07377	-0.496806	-0.486473	-0.620507	-1.22351	0.34175	0.297958	0.183885	0.261441	-0.41249	0.0785906	-0.413298	0.0032273	-0.0140771	-0.0233397	0.0396967	0.0920196
KLLA0C11913g	2.98944	-0.0774883	-0.891739	-0.813274	-0.854346	0.449476	-0.159119	-0.268255	-0.201797	-0.390318	-0.408569	-1.44341	-1.21363	-0.855987	-0.268703	-0.668611	-1.17205	-1.27967	-0.825148	0.490506	1.49481	0.288357	-0.232934	-0.920963	0.174196	0.44556	0.0723485	0.1374	0.00576253	-0.945981
KLLA0C11935g	0.155025	-0.176482	-1.26448	-1.59761	-1.41481	0.268525	0.689802	0.232386	-0.145948	-0.645365	-0.502407	-0.22696	-0.205437	0.408078	0.0770783	-0.149425	-0.776463	-0.612122	-0.551398	-0.242701	0.0159025	0.0658552	-0.307697	-0.802326	-0.441934	-0.0563855	-0.0789033	0.0548734	-0.0908038	-0.988392
KLLA0C11957g	-0.720614	0.136415	-0.321451	-1.1362	-1.37618	-0.262063	0.072016	0.245638	0.0735206	-0.180832	-0.431063	-0.876366	-0.102762	-0.260511	-0.204186	-1.16906	-2.07086	-1.77279	-0.168887	-0.143664	0.0303196	0.225755	-0.440409	-0.895548	0.0159129	0.0249112	0.0178782	-0.1544	-0.279285	-0.271621
KLLA0C11979g	0.697956	-1.09291	-5.31359	-5.74325	-5.80331	-3.22815	-4.58914	-3.95581	-3.04759	-2.31843	-1.42735	-3.22891	0.930429	1.28449	0.032277	0.164798	-1.12205	-2.46213	-1.96444	-1.88308	0.174982	-0.277434	-0.098487	-2.87163	-0.0368372	0.00303772	-0.0347078	0.0689166	0.238687	-2.2146
KLLA0C12001g	0.28456	0.0518946	-1.15086	-1.66701	-2.12515	-0.76648	-1.26056	-1.22677	-1.31452	-1.31988	-0.663606	-0.936947	-0.240466	0.155821	-0.678602	-1.92916	-2.58927	-2.16013	-0.743122	-0.426073	-0.147786	0.231761	-0.843374	-1.50154	-0.453401	-0.0632484	-0.133404	-0.20445	-0.675385	-1.36737
KLLA0C12023g	0.263395	-0.292988	-0.986326	-1.07172	-1.81258	-0.851533	-1.28195	-0.594002	-0.473922	-0.628248	-0.945167	-1.41718	0.382363	0.297512	0.138693	0.170476	-0.681057	-0.538951	-1.34683	-0.916765	-0.168005	-0.299314	-0.794285	-2.44358	0.00564348	-0.30803	0.0513271	0.016677	-0.625257	-1.80012
KLLA0C12111g	-0.879236	0.242674	0.27869	0.193293	0.1601	-0.107287	0.0808486	0.214965	0.149283	0.0578312	0.078385	-0.384392	-0.191035	-0.460678	-0.0958788	-0.358689	-0.685033	-1.00479	-0.192887	-0.320439	-0.210782	0.0686308	0.012342	-0.319073	-0.125051	-0.0334049	0.154664	0.148537	0.106908	-0.673001
KLLA0C12133g	0.147205	-0.00186504	-0.26235	-0.457886	-0.886669	-0.746836	-1.00744	-0.822989	-0.843319	-1.03419	-0.655554	-0.797113	-0.105825	-0.0259558	0.0716233	0.102527	-0.631735	-0.648305	-0.802349	-0.761396	-0.580701	-0.375436	-1.08891	-1.18172	-0.597927	-0.302324	0.0832357	-0.175916	-1.12999	-0.617783
KLLA0C12177g	0.276576	-0.376409	-1.16059	-1.66376	-1.74931	-0.0877207	-0.491343	-0.91617	-0.846394	-0.710622	-0.201157	0.142157	0.552091	-0.00766507	-0.242354	-0.161726	-0.612526	-0.668367	-0.392932	-0.0513226	-0.244433	-0.193288	-0.288435	-0.409631	0.277926	-0.286058	-0.123923	-0.0167122	-0.407243	-0.0230654
